timestamp,white,black,playouts,seed,max_steps,adjudicate,material_threshold,processes,ucb_c,c_puct,use_eval_priors,rollout_steps,use_eval_leaf,ab_leaf_depth,ab_depth_white,ab_depth_black,grave_K,eval_adjudicate,eval_threshold_cp,random_openings,resign_threshold_cp,resign_moves,stockfish_path,sf_depth,sf_nodes,sf_movetime_ms,sf_threads,sf_hash_mb,sf_skill,sf_limit_strength,sf_elo,moves,game_seconds,total_playouts,nps_playouts,nodes,depth,elapsed,result
2025-08-20 23:21:32,UCB,STOCKFISH,0,0,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,22,11.348,0,0.0,,,,0-1
2025-08-20 23:21:45,UCB,STOCKFISH,0,1,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,24,12.398,0,0.0,,,,0-1
2025-08-20 23:21:52,UCB,STOCKFISH,0,2,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,14,7.299,0,0.0,,,,0-1
2025-08-20 23:22:01,UCB,STOCKFISH,0,3,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,18,9.366,0,0.0,,,,0-1
2025-08-20 23:22:07,UCB,STOCKFISH,0,4,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,10,5.350,0,0.0,,,,0-1
2025-08-20 23:22:16,UCB,STOCKFISH,0,5,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,18,9.317,0,0.0,,,,0-1
2025-08-20 23:22:36,UCB,STOCKFISH,0,6,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,40,20.483,0,0.0,,,,0-1
2025-08-20 23:22:59,UCB,STOCKFISH,0,7,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,44,22.486,0,0.0,,,,0-1
2025-08-20 23:23:13,UCB,STOCKFISH,0,8,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,28,14.427,0,0.0,,,,0-1
2025-08-20 23:23:22,UCB,STOCKFISH,0,9,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,16,8.288,0,0.0,,,,0-1
2025-08-20 23:23:55,STOCKFISH,UCB,0,0,150,True,1,1,1.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,67,33.711,0,0.0,,,,1-0
