pgn,white,black,result,moves,white_acpl,black_acpl,white_accuracy,black_accuracy,white_best_pct,black_best_pct,white_inacc,white_mistakes,white_blunders,black_inacc,black_mistakes,black_blunders
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,13,50.3,195.8,83.4,58.1,57.1,16.7,0,2,0,1,1,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,19,27.3,111.8,89.0,73.5,30.0,0.0,2,0,0,3,1,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,40,5058.9,10058.4,70.1,75.4,20.0,30.0,6,5,2,6,4,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,30,139.1,71.7,66.8,81.1,6.7,20.0,5,2,4,4,0,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,36,5600.9,11155.6,68.4,78.6,0.0,16.7,6,5,2,2,4,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,36,145.8,106.4,63.5,71.8,16.7,27.8,3,6,5,8,3,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,24,8433.1,16743.2,58.7,68.4,0.0,25.0,0,3,5,3,3,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,62,3294.5,6509.7,68.1,76.4,0.0,12.9,14,7,3,10,6,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,56,3630.3,7200.0,69.7,76.7,0.0,14.3,11,7,2,9,3,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,32,173.9,132.9,64.1,69.7,6.2,18.8,3,7,3,2,5,3
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,88,2345.1,4603.3,67.4,77.4,9.1,11.4,15,15,4,19,6,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,38,5360.7,10610.7,58.9,68.6,5.3,26.3,3,11,3,10,3,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,41,14304.2,5048.6,71.3,69.7,19.0,15.0,4,5,3,5,5,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,69,5702.7,95.5,75.7,71.6,14.3,5.9,10,5,2,9,11,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,79,5039.1,2605.4,82.7,75.1,22.5,7.7,10,3,1,10,13,1
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,45,8731.3,4575.3,82.7,73.8,26.1,18.2,2,3,1,6,4,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,41,9561.1,91.3,83.2,75.8,23.8,20.0,1,2,2,5,3,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,57,3488.4,3648.0,70.2,64.1,10.3,10.7,9,11,2,8,12,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,87,55.6,89.6,79.9,72.1,13.6,0.0,16,6,0,15,13,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,37,10572.6,5601.2,79.7,68.0,21.1,0.0,2,3,2,4,6,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,61,54.9,76.5,81.7,77.1,19.4,13.3,8,4,1,8,9,1
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,93,2199.0,4413.5,71.4,66.2,14.9,6.5,10,16,4,12,14,10
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,22,9168.5,18248.4,53.1,72.0,9.1,36.4,1,5,4,1,2,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,42,4813.9,9589.9,70.0,73.6,0.0,14.3,7,5,2,7,4,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,64,3178.9,34.6,71.6,86.7,12.5,21.9,13,6,4,6,2,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,20,136.4,56.3,67.1,82.5,10.0,20.0,4,2,2,3,1,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,18,11166.6,22287.8,59.1,70.9,11.1,33.3,2,3,2,3,0,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,44,4616.6,9148.9,64.5,75.2,0.0,22.7,3,8,5,7,3,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,14,14313.1,28596.4,51.2,76.5,0.0,42.9,2,3,2,2,0,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,56,3675.2,7232.9,64.2,68.8,7.1,14.3,8,7,6,4,13,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,22,9175.8,18257.4,58.4,70.7,18.2,36.4,2,3,4,1,2,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,18,11180.0,22301.8,56.8,65.5,22.2,44.4,1,2,4,3,1,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,29,13399.4,7223.9,73.8,63.7,13.3,14.3,3,2,2,2,5,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,75,5333.0,2784.5,74.6,66.2,13.2,0.0,14,6,3,6,17,5
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,33,11848.8,6268.7,76.4,72.6,23.5,25.0,2,1,3,3,4,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,55,55.6,96.0,83.5,72.7,10.7,18.5,3,2,3,5,7,5
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,55,76.8,109.9,76.5,69.3,21.4,3.7,6,7,2,8,9,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,35,59.4,108.8,78.8,70.2,11.1,5.9,7,4,0,4,7,1
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,23,16722.6,9152.3,71.7,58.3,16.7,0.0,2,3,1,1,6,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,39,10043.0,5302.7,79.5,69.5,25.0,10.5,5,2,1,3,8,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,39,10036.8,5297.7,81.6,72.5,30.0,21.1,4,2,1,5,3,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,57,48.1,81.4,85.0,75.8,24.1,14.3,6,2,1,7,9,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,58,3532.1,6960.8,65.9,77.1,6.9,13.8,5,12,4,4,7,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,82,2518.4,4964.8,68.8,69.9,0.0,9.8,12,16,3,12,16,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,36,119.6,78.2,73.3,77.9,27.8,11.1,4,2,4,1,4,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,12,193.5,106.0,59.6,69.8,0.0,33.3,1,2,2,3,1,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,80,2583.4,5068.4,66.7,73.6,2.5,7.5,17,16,2,20,8,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,22,167.1,90.9,59.4,75.5,0.0,18.2,3,4,3,2,3,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,82,2514.3,4941.3,68.3,76.5,7.3,17.1,9,15,5,12,10,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,16,150.2,44.6,59.0,84.2,0.0,37.5,2,5,1,1,2,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,34,5960.4,11842.9,64.2,73.0,29.4,35.3,3,6,4,4,1,3
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,16,12536.9,25023.1,59.5,78.0,0.0,37.5,3,2,2,1,0,1
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,39,91.3,5372.9,79.5,60.7,15.0,15.8,4,0,4,4,4,6
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,27,14314.7,7712.2,81.3,72.2,35.7,0.0,3,0,1,4,2,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,43,4553.2,4839.9,77.4,63.4,18.2,0.0,7,2,2,6,7,4
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,29,13421.9,7224.1,72.2,58.0,26.7,7.1,1,1,4,5,3,4
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,25,47.6,115.9,81.9,65.7,7.7,0.0,4,1,0,2,7,1
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,35,11171.9,5944.4,75.2,64.6,22.2,5.9,5,4,1,0,7,4
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,65,62.7,92.8,79.5,71.5,18.2,9.4,7,9,1,11,9,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,85,4755.8,2492.6,68.3,62.3,11.6,7.1,4,20,6,6,15,12
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,41,53.4,87.5,81.7,73.6,23.8,10.0,4,3,0,5,5,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,23,24.1,104.2,90.2,73.5,33.3,9.1,1,0,0,3,3,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,24,8394.6,48.9,59.5,83.4,0.0,33.3,2,5,2,3,0,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,42,95.9,67.7,73.7,79.2,19.0,28.6,7,5,2,4,6,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,30,6709.7,13374.3,67.1,77.9,0.0,13.3,5,3,2,7,1,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,38,5357.9,10609.7,60.3,69.9,10.5,15.8,6,3,7,6,5,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,14,162.7,53.1,61.7,80.8,0.0,28.6,1,3,1,2,1,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,14,226.6,122.7,53.9,70.7,0.0,28.6,1,2,3,0,3,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,28,7179.3,14341.0,62.6,74.3,7.1,28.6,2,5,3,4,2,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,42,99.0,43.6,71.1,84.4,0.0,38.1,7,7,2,5,2,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,52,3922.5,7760.2,68.8,77.7,15.4,34.6,6,7,5,3,7,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,32,6304.4,12534.2,63.0,80.7,0.0,18.8,5,6,3,5,1,1
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,79,5078.8,2651.4,73.0,64.9,10.0,2.6,12,8,4,9,16,7
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,43,9130.3,83.9,82.9,76.0,36.4,19.0,1,2,2,5,4,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,27,132.8,204.3,69.5,59.8,7.1,0.0,0,0,6,4,2,5
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,35,16701.3,11794.2,63.1,52.1,33.3,0.0,6,4,5,2,6,7
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,41,78.2,129.8,78.6,64.8,4.8,0.0,5,2,3,7,6,4
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,29,38.7,111.6,85.2,69.1,26.7,7.1,4,1,0,5,4,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,43,29.0,80.9,89.0,74.4,27.3,4.8,4,1,0,10,3,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,31,12554.9,6721.9,76.0,67.4,25.0,13.3,2,4,1,1,3,5
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,23,16705.2,9113.5,77.5,69.1,25.0,9.1,4,1,1,3,1,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,29,72.3,7216.5,79.0,64.3,26.7,21.4,3,2,2,1,3,5
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,76,2714.9,5342.3,67.6,73.4,5.3,13.2,10,12,5,15,6,4
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,26,178.0,106.5,60.0,74.5,15.4,30.8,2,2,6,2,3,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,26,7755.2,15434.4,62.8,76.6,7.7,38.5,4,5,2,1,3,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,16,166.1,36.4,62.1,86.4,0.0,50.0,2,4,1,1,1,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,52,152.7,113.5,65.3,74.2,3.8,11.5,5,6,7,9,3,4
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,26,7729.5,15424.2,66.1,77.2,0.0,15.4,5,3,2,5,0,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,40,5044.1,10044.9,71.4,79.0,30.0,25.0,4,6,2,4,3,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,48,114.0,69.5,69.3,77.9,8.3,12.5,6,10,2,4,6,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,26,7761.8,15454.4,62.2,72.4,15.4,30.8,1,5,3,5,1,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,16,137.9,33.9,62.6,86.8,0.0,37.5,1,3,2,3,0,0
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,95,6293.6,4300.7,76.4,70.2,22.9,8.5,8,12,4,15,13,6
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,17,23.1,170.2,90.6,65.1,44.4,0.0,2,0,0,3,1,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,47,69.4,120.3,79.6,67.7,16.7,4.3,7,4,2,4,12,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,41,9571.6,5042.1,78.8,70.7,33.3,15.0,6,2,2,4,7,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,27,14336.1,7736.9,74.9,65.7,14.3,0.0,4,2,1,6,2,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,47,8389.0,4391.2,76.7,69.1,20.8,17.4,8,5,1,9,7,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,63,6295.7,3272.5,81.1,73.6,12.5,6.5,7,4,1,11,4,4
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,33,61.6,114.8,82.0,70.1,29.4,12.5,1,3,1,6,2,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,29,20030.1,14315.4,70.2,59.8,33.3,14.3,2,0,4,5,2,4
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,63,9405.1,6491.8,73.4,66.8,18.8,22.6,8,6,3,6,7,7
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,20,10071.5,20093.5,58.3,66.4,20.0,40.0,2,3,3,3,2,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,28,163.0,103.9,68.8,80.5,14.3,14.3,2,5,2,3,2,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,48,4206.2,8379.7,74.3,79.8,16.7,29.2,5,4,3,5,4,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,18,127.1,47.1,67.9,83.3,11.1,44.4,2,4,1,3,1,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,42,4814.3,9578.8,66.7,75.7,4.8,23.8,2,10,2,9,3,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,22,110.0,43.5,71.8,83.9,9.1,45.5,4,2,2,2,1,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,34,109.6,50.5,69.3,81.6,0.0,23.5,4,5,2,5,3,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,30,6711.4,13379.0,67.1,77.6,13.3,13.3,2,4,3,4,2,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,34,5916.6,11788.7,70.7,84.8,11.8,41.2,5,4,2,2,1,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,50,110.6,12014.0,70.2,74.2,12.0,24.0,7,10,2,10,4,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,37,10570.8,5595.0,78.4,71.1,21.1,0.0,4,2,1,3,6,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,33,11791.5,6265.9,84.3,69.7,35.3,6.2,1,1,1,7,5,1
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,63,6280.6,65.1,84.9,78.8,21.9,3.2,8,0,1,5,9,1
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,99,4075.4,2126.0,74.3,68.8,16.0,8.2,18,10,5,9,17,7
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,57,6950.4,3626.1,77.4,71.8,24.1,14.3,10,4,1,7,8,3
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,25,45.2,124.2,83.8,66.7,38.5,16.7,3,2,0,5,3,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,37,10571.0,118.1,80.4,69.2,26.3,11.1,4,2,2,3,5,4
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,33,11793.8,6292.7,82.4,69.3,29.4,0.0,4,0,1,3,3,2
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,133,3075.9,1622.4,70.7,64.1,7.5,1.5,20,20,8,17,31,8
STOCKFISH_vs_PUTC_GRAVE.pgn,STOCKFISH,PUTC_GRAVE,1-0,37,10551.5,5580.8,85.3,72.4,36.8,0.0,2,1,1,5,2,3
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,18,11184.1,22299.4,53.8,66.2,11.1,22.2,3,0,5,1,2,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,46,4430.6,8745.8,64.9,78.8,17.4,26.1,5,7,4,6,3,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,80,82.8,57.9,74.6,79.6,5.0,7.5,11,11,2,14,6,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,18,164.6,58.7,62.3,85.4,0.0,33.3,2,3,2,0,1,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,54,81.4,7453.7,76.1,80.4,11.1,14.8,9,5,2,8,4,1
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,18,145.4,25.9,62.6,90.0,0.0,33.3,3,5,1,0,1,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,44,75.4,34.5,76.8,87.2,0.0,18.2,7,4,1,5,2,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,44,128.3,74.3,68.0,79.6,9.1,13.6,7,5,4,7,3,2
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,52,136.6,90.4,63.8,71.3,3.8,11.5,3,14,4,11,10,0
PUTC_GRAVE_vs_STOCKFISH.pgn,PUTC_GRAVE,STOCKFISH,0-1,20,157.9,64.7,66.7,82.7,10.0,40.0,0,2,4,0,2,1
