timestamp,white,black,playouts,seed,max_steps,adjudicate,material_threshold,processes,ucb_c,c_puct,use_eval_priors,rollout_steps,use_eval_leaf,ab_leaf_depth,ab_depth_white,ab_depth_black,grave_K,eval_adjudicate,eval_threshold_cp,random_openings,resign_threshold_cp,resign_moves,stockfish_path,sf_depth,sf_nodes,sf_movetime_ms,sf_threads,sf_hash_mb,sf_skill,sf_limit_strength,sf_elo,moves,game_seconds,total_playouts,nps_playouts,nodes,depth,elapsed,result
2025-08-20 23:12:18,UCB,STOCKFISH,0,0,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,24,11.268,0,0.0,,,,0-1
2025-08-20 23:12:39,UCB,STOCKFISH,0,1,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,42,21.679,0,0.0,,,,0-1
2025-08-20 23:12:48,UCB,STOCKFISH,0,2,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,16,8.420,0,0.0,,,,0-1
2025-08-20 23:12:59,UCB,STOCKFISH,0,3,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,22,11.482,0,0.0,,,,0-1
2025-08-20 23:13:14,UCB,STOCKFISH,0,4,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,28,14.440,0,0.0,,,,0-1
2025-08-20 23:13:20,UCB,STOCKFISH,0,5,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,12,6.349,0,0.0,,,,0-1
2025-08-20 23:13:40,UCB,STOCKFISH,0,6,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,38,19.631,0,0.0,,,,0-1
2025-08-20 23:13:51,UCB,STOCKFISH,0,7,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,24,11.447,0,0.0,,,,0-1
2025-08-20 23:13:57,UCB,STOCKFISH,0,8,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,10,5.328,0,0.0,,,,0-1
2025-08-20 23:14:04,UCB,STOCKFISH,0,9,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,14,7.382,0,0.0,,,,0-1
2025-08-20 23:14:16,STOCKFISH,UCB,0,0,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,23,11.926,0,0.0,,,,1-0
2025-08-20 23:14:26,STOCKFISH,UCB,0,1,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,19,9.918,0,0.0,,,,1-0
2025-08-20 23:14:36,STOCKFISH,UCB,0,2,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,19,9.922,0,0.0,,,,1-0
2025-08-20 23:14:58,STOCKFISH,UCB,0,3,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,43,22.256,0,0.0,,,,1-0
2025-08-20 23:15:14,STOCKFISH,UCB,0,4,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,31,16.086,0,0.0,,,,1-0
2025-08-20 23:15:32,STOCKFISH,UCB,0,5,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,35,18.098,0,0.0,,,,1-0
2025-08-20 23:16:26,STOCKFISH,UCB,0,6,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,105,53.725,0,0.0,,,,1-0
2025-08-20 23:16:36,STOCKFISH,UCB,0,7,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,19,9.913,0,0.0,,,,1-0
2025-08-20 23:16:43,STOCKFISH,UCB,0,8,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,13,6.845,0,0.0,,,,1-0
2025-08-20 23:17:02,STOCKFISH,UCB,0,9,150,True,1,1,0.8,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,39,19.590,0,0.0,,,,1-0
