timestamp,white,black,playouts,seed,max_steps,adjudicate,material_threshold,processes,ucb_c,c_puct,use_eval_priors,rollout_steps,use_eval_leaf,ab_leaf_depth,ab_depth_white,ab_depth_black,grave_K,eval_adjudicate,eval_threshold_cp,random_openings,resign_threshold_cp,resign_moves,stockfish_path,sf_depth,sf_nodes,sf_movetime_ms,sf_threads,sf_hash_mb,sf_skill,sf_limit_strength,sf_elo,moves,game_seconds,total_playouts,nps_playouts,nodes,depth,elapsed,result
2025-08-20 23:07:06,UCB,STOCKFISH,0,0,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,20,9.160,0,0.0,,,,0-1
2025-08-20 23:07:33,UCB,STOCKFISH,0,1,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,52,26.950,0,0.0,,,,0-1
2025-08-20 23:08:04,UCB,STOCKFISH,0,2,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,60,31.314,0,0.0,,,,0-1
2025-08-20 23:08:12,UCB,STOCKFISH,0,3,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,16,8.486,0,0.0,,,,0-1
2025-08-20 23:08:24,UCB,STOCKFISH,0,4,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,22,11.608,0,0.0,,,,0-1
2025-08-20 23:08:30,UCB,STOCKFISH,0,5,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,10,5.545,0,0.0,,,,0-1
2025-08-20 23:08:59,UCB,STOCKFISH,0,6,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,58,29.815,0,0.0,,,,0-1
2025-08-20 23:09:05,UCB,STOCKFISH,0,7,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,10,5.369,0,0.0,,,,0-1
2025-08-20 23:09:14,UCB,STOCKFISH,0,8,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,18,9.577,0,0.0,,,,0-1
2025-08-20 23:09:21,UCB,STOCKFISH,0,9,150,True,1,1,0.6,1.2,False,200,False,0,3,3,100.0,True,150,2,600,3,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,500,1,64,,1,1320,12,6.577,0,0.0,,,,0-1
