timestamp,white,black,playouts,seed,max_steps,adjudicate,material_threshold,processes,ucb_c,c_puct,use_eval_priors,rollout_steps,use_eval_leaf,ab_leaf_depth,ab_depth_white,ab_depth_black,grave_K,eval_adjudicate,eval_threshold_cp,random_openings,resign_threshold_cp,resign_moves,stockfish_path,sf_depth,sf_nodes,sf_movetime_ms,sf_threads,sf_hash_mb,sf_skill,sf_limit_strength,sf_elo,moves,game_seconds,total_playouts,nps_playouts,nodes,depth,elapsed,result
2025-08-21 08:44:19,AB,STOCKFISH,0,0,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.219,0,0.0,,,,1/2-1/2
2025-08-21 08:44:20,AB,STOCKFISH,0,1,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.209,0,0.0,,,,1/2-1/2
2025-08-21 08:44:22,AB,STOCKFISH,0,2,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.207,0,0.0,,,,0-1
2025-08-21 08:44:23,AB,STOCKFISH,0,3,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.231,0,0.0,,,,1/2-1/2
2025-08-21 08:44:24,AB,STOCKFISH,0,4,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.192,0,0.0,,,,1/2-1/2
2025-08-21 08:44:25,AB,STOCKFISH,0,5,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.217,0,0.0,,,,1/2-1/2
2025-08-21 08:44:26,AB,STOCKFISH,0,6,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.213,0,0.0,,,,1/2-1/2
2025-08-21 08:44:28,AB,STOCKFISH,0,7,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.201,0,0.0,,,,1/2-1/2
2025-08-21 08:44:29,AB,STOCKFISH,0,8,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.209,0,0.0,,,,1/2-1/2
2025-08-21 08:44:30,AB,STOCKFISH,0,9,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,0,1.198,0,0.0,,,,1/2-1/2
2025-08-21 08:44:31,STOCKFISH,AB,0,0,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,1,1.195,0,0.0,,,,1/2-1/2
2025-08-21 08:44:32,STOCKFISH,AB,0,1,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,1,1.204,0,0.0,,,,1/2-1/2
2025-08-21 08:44:34,STOCKFISH,AB,0,2,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,1,1.210,0,0.0,,,,1/2-1/2
2025-08-21 08:44:35,STOCKFISH,AB,0,3,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,1,1.206,0,0.0,,,,1/2-1/2
2025-08-21 08:44:36,STOCKFISH,AB,0,4,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,1,1.240,0,0.0,,,,1/2-1/2
2025-08-21 08:44:37,STOCKFISH,AB,0,5,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,1,1.215,0,0.0,,,,1/2-1/2
2025-08-21 08:44:38,STOCKFISH,AB,0,6,400,True,1,1,0.8,0.8,False,200,False,0,7,6,100.0,False,200,10,0,0,C:\Program Files\stockfish\stockfish-windows-x86-64-avx2.exe,1,0,1,1,16,0,0,,1,1.211,0,0.0,,,,1/2-1/2
